#processed=recalibrated
#recalibration_method=auto
#sample=pure water, later delay time (synthetic example)
m/z,intensity
98.127173,0.0075675
98.138864,0.0080264
98.150555,0.0085274
98.162247,0.0074495
98.173940,0.0070000
98.185633,0.0070568
98.197328,0.0080510
98.209022,0.0070000
98.220718,0.0070000
98.232414,0.0076115
98.244111,0.0081445
98.255809,0.0070000
98.267507,0.0077425
98.279206,0.0081619
98.290906,0.0070000
98.302607,0.0070000
98.314308,0.0082437
98.326010,0.0072129
98.337712,0.0070000
98.349416,0.0072462
98.361120,0.0078587
98.372824,0.0079627
98.384530,0.0087578
98.396236,0.0086417
98.407943,0.0081782
98.419650,0.0070000
98.431358,0.0070000
98.443067,0.0074808
98.454777,0.0086261
98.466487,0.0074365
98.478198,0.0080828
98.489910,0.0090641
98.501622,0.0070053
98.513335,0.0072559
98.525049,0.0076701
98.536764,0.0073470
98.548479,0.0077983
98.560195,0.0084963
98.571912,0.0077154
98.583629,0.0070000
98.595347,0.0070000
98.607066,0.0070000
98.618785,0.0076617
98.630505,0.0076441
98.642226,0.0071596
98.653948,0.0070000
98.665670,0.0082325
98.677393,0.0070000
98.689117,0.0070000
98.700841,0.0083316
98.712566,0.0075833
98.724292,0.0076459
98.736018,0.0093920
98.747746,0.0070000
98.759473,0.0073904
98.771202,0.0081437
98.782931,0.0078680
98.794661,0.0070000
98.806392,0.0075827
98.818123,0.0085501
98.829855,0.0070863
98.841588,0.0078527
98.853322,0.0084134
98.865056,0.0078149
98.876791,0.0078288
98.888526,0.0073338
98.900263,0.0072452
98.912000,0.0071186
98.923738,0.0079828
98.935476,0.0075543
98.947215,0.0070190
98.958955,0.0070091
98.970695,0.0081777
98.982437,0.0073376
98.994179,0.0070477
99.005921,0.0076122
99.017665,0.0071857
99.029409,0.0070000
99.041153,0.0074522
99.052899,0.0087492
99.064645,0.0074912
99.076392,0.0070000
99.088139,0.0074525
99.099888,0.0070991
99.111636,0.0075502
99.123386,0.0080888
99.135136,0.0076046
99.146888,0.0071589
99.158639,0.0085852
99.170392,0.0070000
99.182145,0.0079743
99.193899,0.0070000
99.205653,0.0076066
99.217409,0.0079537
99.229165,0.0070000
99.240921,0.0084714
99.252679,0.0070000
99.264437,0.0077682
99.276196,0.0074449
99.287955,0.0074965
99.299715,0.0080344
99.311476,0.0070000
99.323238,0.0077810
99.335000,0.0070000
99.346763,0.0070000
99.358527,0.0077693
99.370291,0.0085566
99.382056,0.0074986
99.393822,0.0073151
99.405589,0.0075527
99.417356,0.0073872
99.429124,0.0076838
99.440892,0.0078726
99.452662,0.0075512
99.464432,0.0070000
99.476202,0.0082769
99.487974,0.0072687
99.499746,0.0072781
99.511519,0.0070630
99.523292,0.0070000
99.535066,0.0073899
99.546841,0.0079053
99.558617,0.0070829
99.570393,0.0076070
99.582170,0.0070000
99.593948,0.0070000
99.605727,0.0070000
99.617506,0.0073736
99.629286,0.0073206
99.641066,0.0071928
99.652848,0.0073845
99.664629,0.0081898
99.676412,0.0077992
99.688196,0.0070000
99.699980,0.0083155
99.711764,0.0077965
99.723550,0.0070000
99.735336,0.0084680
99.747123,0.0078405
99.758910,0.0071700
99.770699,0.0079445
99.782488,0.0070000
99.794277,0.0078296
99.806068,0.0073706
99.817859,0.0073008
99.829651,0.0084267
99.841443,0.0074111
99.853236,0.0072149
99.865030,0.0078026
99.876825,0.0074112
99.888620,0.0077948
99.900416,0.0073111
99.912213,0.0077867
99.924010,0.0076564
99.935808,0.0078716
99.947607,0.0086004
99.959407,0.0070000
99.971207,0.0070000
99.983008,0.0079055
99.994810,0.0091593
100.006612,0.0072228
100.018415,0.0073666
100.030219,0.0070947
100.042023,0.0078532
100.053828,0.0072609
100.065634,0.0086846
100.077441,0.0070000
100.089248,0.0070000
100.101056,0.0070276
100.112865,0.0072001
100.124674,0.0082890
100.136484,0.0074548
100.148295,0.0073618
100.160106,0.0077570
100.171918,0.0070000
100.183731,0.0084037
100.195545,0.0087722
100.207359,0.0078341
100.219174,0.0079327
100.230990,0.0070721
100.242806,0.0078032
100.254623,0.0072586
100.266441,0.0072294
100.278260,0.0082206
100.290079,0.0070000
100.301899,0.0076593
100.313719,0.0085356
100.325540,0.0080833
100.337362,0.0079282
100.349185,0.0082068
100.361009,0.0070000
100.372833,0.0081898
100.384658,0.0081812
100.396483,0.0082575
100.408309,0.0079510
100.420136,0.0073938
100.431964,0.0071905
100.443792,0.0074049
100.455621,0.0070000
100.467451,0.0070000
100.479281,0.0081357
100.491112,0.0083171
100.502944,0.0080847
100.514777,0.0083391
100.526610,0.0085566
100.538444,0.0076844
100.550279,0.0077972
100.562114,0.0077962
100.573950,0.0074247
100.585787,0.0070665
100.597624,0.0070000
100.609462,0.0085546
100.621301,0.0078351
100.633141,0.0070000
100.644981,0.0070000
100.656822,0.0071571
100.668664,0.0079284
100.680506,0.0083134
100.692349,0.0097970
100.704193,0.0129384
100.716037,0.0153445
100.727883,0.0193779
100.739728,0.0240845
100.751575,0.0288868
100.763422,0.0323057
100.775270,0.0343877
100.787119,0.0331774
100.798968,0.0319675
100.810818,0.0295310
100.822669,0.0261309
100.834521,0.0227337
100.846373,0.0169284
100.858226,0.0163016
100.870080,0.0121788
100.881934,0.0088587
100.893789,0.0097970
100.905645,0.0089139
100.917501,0.0079365
100.929358,0.0076195
100.941216,0.0078351
100.953074,0.0080717
100.964934,0.0080754
100.976794,0.0074760
100.988654,0.0080197
101.000516,0.0070000
101.012378,0.0081554
101.024240,0.0070000
101.036104,0.0082975
101.047968,0.0070000
101.059833,0.0078349
101.071698,0.0070000
101.083565,0.0072087
101.095432,0.0072832
101.107299,0.0075571
101.119168,0.0070000
101.131037,0.0072765
101.142906,0.0082220
101.154777,0.0070000
101.166648,0.0083463
101.178520,0.0076403
101.190392,0.0070000
101.202266,0.0071920
101.214140,0.0071101
101.226014,0.0070000
101.237890,0.0070000
101.249766,0.0070000
101.261643,0.0080799
101.273520,0.0070000
101.285398,0.0077639
101.297277,0.0073674
101.309157,0.0073468
101.321037,0.0079722
101.332918,0.0070000
101.344800,0.0070000
101.356682,0.0070000
101.368565,0.0070000
101.380449,0.0089234
101.392334,0.0070706
101.404219,0.0076311
101.416105,0.0077228
101.427991,0.0078798
101.439879,0.0070000
101.451767,0.0080009
101.463656,0.0070419
101.475545,0.0070199
101.487435,0.0077172
101.499326,0.0070000
101.511217,0.0074114
101.523110,0.0070842
101.535003,0.0074091
101.546896,0.0075835
101.558791,0.0071194
101.570686,0.0072426
101.582581,0.0078495
101.594478,0.0083606
101.606375,0.0079383
101.618273,0.0078148
101.630171,0.0072280
101.642071,0.0081592
101.653971,0.0073949
101.665871,0.0070760
101.677773,0.0070000
101.689675,0.0075718
101.701578,0.0073868
101.713481,0.0081710
101.725385,0.0073530
101.737290,0.0070000
101.749196,0.0074538
101.761102,0.0076257
101.773009,0.0070000
101.784917,0.0074820
101.796825,0.0070211
101.808734,0.0080048
101.820644,0.0080184
101.832554,0.0077912
101.844466,0.0072473
101.856378,0.0070000
101.868290,0.0084832
101.880204,0.0074184
101.892118,0.0070735
101.904032,0.0081380
101.915948,0.0081054
101.927864,0.0083489
101.939781,0.0070000
101.951698,0.0075672
101.963616,0.0071569
101.975535,0.0074801
101.987455,0.0072595
101.999375,0.0086078
102.011296,0.0076744
102.023218,0.0070000
102.035141,0.0077430
102.047064,0.0070000
102.058988,0.0079419
102.070912,0.0070180
102.082837,0.0084452
102.094763,0.0070000
102.106690,0.0070573
102.118617,0.0078834
102.130545,0.0078837
102.142474,0.0076873
102.154404,0.0089788
102.166334,0.0078063
102.178265,0.0079707
102.190196,0.0071564
102.202128,0.0071778
102.214061,0.0073895
102.225995,0.0083083
102.237930,0.0074813
102.249865,0.0070000
102.261800,0.0078993
102.273737,0.0084979
102.285674,0.0074078
102.297612,0.0070000
102.309551,0.0085349
102.321490,0.0074990
102.333430,0.0070000
102.345371,0.0077395
102.357312,0.0070000
102.369254,0.0073677
102.381197,0.0075881
102.393140,0.0082275
102.405085,0.0070000
102.417030,0.0070635
102.428975,0.0080048
102.440922,0.0077077
102.452869,0.0070889
102.464816,0.0070182
102.476765,0.0070000
102.488714,0.0074064
102.500664,0.0078499
102.512614,0.0070000
102.524565,0.0070000
102.536517,0.0072144
102.548470,0.0074268
102.560423,0.0070000
102.572377,0.0079082
102.584332,0.0070000
102.596288,0.0072318
102.608244,0.0073890
102.620201,0.0070000
102.632158,0.0070000
102.644117,0.0071807
102.656076,0.0073237
102.668035,0.0077407
102.679996,0.0076964
102.691957,0.0075802
102.703918,0.0070375
102.715881,0.0073239
102.727844,0.0075474
102.739808,0.0072845
102.751773,0.0082908
102.763738,0.0072976
102.775704,0.0070000
102.787671,0.0074570
102.799638,0.0071714
102.811606,0.0074853
102.823575,0.0075564
102.835544,0.0072051
102.847515,0.0072322
102.859485,0.0070000
102.871457,0.0071665
102.883429,0.0070000
102.895402,0.0079794
102.907376,0.0086099
102.919351,0.0070000
102.931326,0.0086096
102.943301,0.0070000
102.955278,0.0074058
102.967255,0.0070227
102.979233,0.0071165
102.991212,0.0071658
103.003191,0.0094865
103.015171,0.0087072
103.027152,0.0073275
103.039133,0.0070000
103.051116,0.0072974
103.063098,0.0072742
103.075082,0.0075130
103.087066,0.0075438
103.099051,0.0073599
103.111037,0.0084067
103.123023,0.0070893
103.135010,0.0070000
103.146998,0.0082657
103.158986,0.0070819
103.170976,0.0078639
103.182966,0.0075405
103.194956,0.0070000
103.206947,0.0072981
103.218939,0.0076578
103.230932,0.0075683
103.242925,0.0070000
103.254920,0.0079990
103.266914,0.0070000
103.278910,0.0081212
103.290906,0.0074471
103.302903,0.0075348
103.314900,0.0074473
103.326899,0.0081293
103.338898,0.0079768
103.350897,0.0079119
103.362898,0.0080144
103.374899,0.0085537
103.386901,0.0072756
103.398903,0.0071282
103.410907,0.0080111
103.422910,0.0077820
103.434915,0.0075765
103.446920,0.0070000
103.458926,0.0070000
103.470933,0.0082002
103.482941,0.0075762
103.494949,0.0078077
103.506958,0.0070000
103.518967,0.0070000
103.530977,0.0079788
103.542988,0.0074970
103.555000,0.0071175
103.567012,0.0071199
103.579025,0.0070072
103.591039,0.0070210
103.603054,0.0077455
103.615069,0.0070000
103.627085,0.0074599
103.639101,0.0082939
103.651118,0.0070000
103.663136,0.0070614
103.675155,0.0077905
103.687174,0.0073393
103.699195,0.0070000
103.711215,0.0070000
103.723237,0.0076542
103.735259,0.0070000
103.747282,0.0072046
103.759305,0.0073274
103.771330,0.0070000
103.783355,0.0076905
103.795380,0.0079744
103.807407,0.0070000
103.819434,0.0082496
103.831462,0.0070000
103.843490,0.0070000
103.855520,0.0073061
103.867549,0.0077794
103.879580,0.0073499
103.891611,0.0070000
103.903643,0.0072075
103.915676,0.0070617
103.927710,0.0072610
103.939744,0.0071984
103.951778,0.0079116
103.963814,0.0070000
103.975850,0.0086279
103.987887,0.0070439
103.999925,0.0070000
104.011963,0.0075232
104.024002,0.0072478
104.036042,0.0070000
104.048082,0.0083492
104.060124,0.0081949
104.072165,0.0075496
104.084208,0.0070000
104.096251,0.0070000
104.108295,0.0071519
104.120340,0.0072675
104.132385,0.0070314
104.144431,0.0078356
104.156478,0.0070000
104.168525,0.0071457
104.180574,0.0079886
104.192623,0.0070000
104.204672,0.0070000
104.216722,0.0082031
104.228773,0.0082838
104.240825,0.0072833
104.252877,0.0077203
104.264931,0.0070000
104.276984,0.0077562
104.289039,0.0070000
104.301094,0.0073896
104.313150,0.0073720
104.325207,0.0075865
104.337264,0.0079087
104.349322,0.0075136
104.361381,0.0072990
104.373440,0.0070276
104.385500,0.0073241
104.397561,0.0070000
104.409622,0.0073912
104.421685,0.0071178
104.433748,0.0080500
104.445811,0.0074986
104.457875,0.0076742
104.469941,0.0072005
104.482006,0.0071709
104.494073,0.0077469
104.506140,0.0074259
104.518208,0.0077141
104.530276,0.0075324
104.542345,0.0079938
104.554415,0.0073524
104.566486,0.0080515
104.578557,0.0080398
104.590629,0.0079537
104.602702,0.0083270
104.614776,0.0083497
104.626850,0.0098638
104.638925,0.0101061
104.651000,0.0121970
104.663077,0.0114346
104.675154,0.0139886
104.687231,0.0148747
104.699310,0.0143730
104.711389,0.0165055
104.723468,0.0142402
104.735549,0.0132021
104.747630,0.0118381
104.759712,0.0110627
104.771795,0.0100749
104.783878,0.0090077
104.795962,0.0092551
104.808047,0.0084408
104.820132,0.0072379
104.832218,0.0076860
104.844305,0.0077976
104.856392,0.0077849
104.868481,0.0070394
104.880570,0.0083864
104.892659,0.0084886
104.904749,0.0098834
104.916840,0.0110918
104.928932,0.0129736
104.941025,0.0150727
104.953118,0.0172308
104.965212,0.0200065
104.977306,0.0208482
104.989401,0.0212120
105.001497,0.0214324
105.013594,0.0219141
105.025691,0.0200491
105.037789,0.0211372
105.049888,0.0234766
105.061988,0.0258215
105.074088,0.0271410
105.086189,0.0295577
105.098290,0.0292494
105.110392,0.0283363
105.122495,0.0268578
105.134599,0.0259831
105.146703,0.0219212
105.158808,0.0205423
105.170914,0.0160426
105.183021,0.0140224
105.195128,0.0121041
105.207236,0.0087289
105.219344,0.0087370
105.231454,0.0082084
105.243564,0.0073106
105.255674,0.0075462
105.267786,0.0073016
105.279898,0.0078297
105.292010,0.0070319
105.304124,0.0091676
105.316238,0.0075116
105.328353,0.0072388
105.340469,0.0070000
105.352585,0.0072719
105.364702,0.0070000
105.376820,0.0076001
105.388938,0.0070614
105.401057,0.0072549
105.413177,0.0077189
105.425298,0.0076670
105.437419,0.0085947
105.449541,0.0070000
105.461663,0.0079219
105.473787,0.0078186
105.485911,0.0079863
105.498035,0.0083039
105.510161,0.0072834
105.522287,0.0071340
105.534414,0.0084331
105.546541,0.0083816
105.558670,0.0076198
105.570799,0.0070000
105.582928,0.0073023
105.595059,0.0077568
105.607190,0.0077871
105.619321,0.0080240
105.631454,0.0073853
105.643587,0.0073462
105.655721,0.0070185
105.667856,0.0073916
105.679991,0.0082384
105.692127,0.0090489
105.704263,0.0096009
105.716401,0.0140145
105.728539,0.0161384
105.740678,0.0215061
105.752817,0.0246428
105.764957,0.0297119
105.777098,0.0326042
105.789240,0.0323486
105.801382,0.0308653
105.813525,0.0293991
105.825669,0.0265439
105.837813,0.0218464
105.849958,0.0204746
105.862104,0.0163618
105.874251,0.0134175
105.886398,0.0113152
105.898546,0.0100964
105.910694,0.0087268
105.922844,0.0080945
105.934994,0.0083196
105.947144,0.0078447
105.959296,0.0080111
105.971448,0.0075191
105.983601,0.0085542
105.995754,0.0083597
106.007909,0.0077093
106.020064,0.0074873
106.032219,0.0080275
106.044376,0.0074907
106.056533,0.0088580
106.068690,0.0083039
106.080849,0.0070000
106.093008,0.0070000
106.105168,0.0084792
106.117328,0.0082751
106.129490,0.0081315
106.141652,0.0073487
106.153814,0.0076515
106.165978,0.0075867
106.178142,0.0076244
106.190306,0.0072312
106.202472,0.0070617
106.214638,0.0070295
106.226805,0.0076938
106.238973,0.0072115
106.251141,0.0073549
106.263310,0.0076659
106.275480,0.0073088
106.287650,0.0078376
106.299821,0.0070000
106.311993,0.0070000
106.324165,0.0074556
106.336338,0.0080671
106.348512,0.0070155
106.360687,0.0082958
106.372862,0.0080703
106.385038,0.0073724
106.397215,0.0072160
106.409392,0.0080266
106.421571,0.0074620
106.433749,0.0070228
106.445929,0.0073428
106.458109,0.0078536
106.470290,0.0070163
106.482472,0.0078521
106.494654,0.0077909
106.506837,0.0087540
106.519021,0.0076791
106.531205,0.0070000
106.543390,0.0070000
106.555576,0.0074174
106.567763,0.0070000
106.579950,0.0082477
106.592138,0.0078328
106.604327,0.0071863
106.616516,0.0070000
106.628706,0.0070000
106.640897,0.0075533
106.653088,0.0079719
106.665280,0.0077108
106.677473,0.0084921
106.689667,0.0079415
106.701861,0.0070000
106.714056,0.0072999
106.726252,0.0072554
106.738448,0.0070000
106.750645,0.0072206
106.762843,0.0073243
106.775042,0.0075218
106.787241,0.0070000
106.799441,0.0082613
106.811641,0.0070000
106.823842,0.0074895
106.836044,0.0070000
106.848247,0.0083361
106.860451,0.0070000
106.872655,0.0073113
106.884860,0.0080269
106.897065,0.0083144
106.909271,0.0070000
106.921478,0.0081277
106.933686,0.0070000
106.945894,0.0073253
106.958103,0.0076659
106.970313,0.0080591
106.982523,0.0077834
106.994734,0.0073989
107.006946,0.0083325
107.019159,0.0090192
107.031372,0.0080126
107.043586,0.0085535
107.055801,0.0111470
107.068016,0.0140588
107.080232,0.0177407
107.092449,0.0219741
107.104666,0.0288071
107.116884,0.0309080
107.129103,0.0373669
107.141323,0.0355980
107.153543,0.0350031
107.165764,0.0324984
107.177986,0.0286436
107.190208,0.0253651
107.202431,0.0231214
107.214655,0.0175056
107.226879,0.0133261
107.239104,0.0115513
107.251330,0.0104397
107.263557,0.0085628
107.275784,0.0078726
107.288012,0.0070000
107.300241,0.0070000
107.312470,0.0071144
107.324700,0.0073028
107.336931,0.0081354
107.349163,0.0076202
107.361395,0.0072818
107.373628,0.0070000
107.385861,0.0073105
107.398096,0.0070000
107.410331,0.0071846
107.422566,0.0074734
107.434803,0.0070000
107.447040,0.0070542
107.459278,0.0071328
107.471516,0.0075853
107.483756,0.0070000
107.495996,0.0077929
107.508236,0.0084746
107.520477,0.0070000
107.532720,0.0073454
107.544962,0.0070000
107.557206,0.0072600
107.569450,0.0070880
107.581695,0.0076886
107.593940,0.0070000
107.606186,0.0077587
107.618433,0.0075707
107.630681,0.0070000
107.642929,0.0072409
107.655178,0.0072473
107.667428,0.0083047
107.679679,0.0081446
107.691930,0.0075744
107.704182,0.0078073
107.716434,0.0070000
107.728688,0.0070000
107.740942,0.0070598
107.753196,0.0074576
107.765452,0.0080344
107.777708,0.0070000
107.789965,0.0075995
107.802222,0.0070074
107.814480,0.0086770
107.826739,0.0070000
107.838999,0.0079787
107.851259,0.0070000
107.863520,0.0076659
107.875782,0.0077070
107.888044,0.0070000
107.900307,0.0084725
107.912571,0.0070000
107.924836,0.0072228
107.937101,0.0075410
107.949367,0.0071414
107.961633,0.0081769
107.973901,0.0083842
107.986169,0.0080945
107.998437,0.0072319
108.010707,0.0072138
108.022977,0.0075940
108.035248,0.0081884
108.047519,0.0071460
108.059792,0.0072423
108.072064,0.0078701
108.084338,0.0070000
108.096612,0.0070000
108.108888,0.0070000
108.121163,0.0086095
108.133440,0.0071341
108.145717,0.0077597
108.157995,0.0081991
108.170273,0.0086225
108.182553,0.0075766
108.194833,0.0072066
108.207113,0.0081428
108.219395,0.0076425
108.231677,0.0079423
108.243959,0.0070000
108.256243,0.0076069
108.268527,0.0070669
108.280812,0.0075508
108.293098,0.0077871
108.305384,0.0070000
108.317671,0.0075147
108.329958,0.0075959
108.342247,0.0071161
108.354536,0.0070000
108.366826,0.0070000
108.379116,0.0076870
108.391407,0.0083443
108.403699,0.0075743
108.415992,0.0070051
108.428285,0.0076598
108.440579,0.0082763
108.452874,0.0070000
108.465169,0.0074852
108.477466,0.0070000
108.489762,0.0081631
108.502060,0.0085790
108.514358,0.0073020
108.526657,0.0078283
108.538957,0.0074655
108.551257,0.0081072
108.563558,0.0078565
108.575860,0.0073521
108.588162,0.0078752
108.600465,0.0078119
108.612769,0.0076027
108.625074,0.0070000
108.637379,0.0070130
108.649685,0.0077067
108.661992,0.0070000
108.674299,0.0072787
108.686607,0.0071002
108.698916,0.0079296
108.711225,0.0070000
108.723536,0.0070582
108.735846,0.0073587
108.748158,0.0076512
108.760470,0.0078282
108.772783,0.0075458
108.785097,0.0090540
108.797411,0.0070000
108.809726,0.0081603
108.822042,0.0070000
108.834359,0.0074290
108.846676,0.0070000
108.858994,0.0070000
108.871312,0.0070000
108.883632,0.0075150
108.895952,0.0087623
108.908272,0.0070757
108.920594,0.0088032
108.932916,0.0082695
108.945239,0.0094567
108.957562,0.0147410
108.969886,0.0227659
108.982211,0.0413533
108.994537,0.0670257
109.006863,0.1091901
109.019190,0.1599049
109.031518,0.2236938
109.043846,0.2858265
109.056176,0.3300578
109.068505,0.3498084
109.080836,0.3473329
109.093167,0.3265221
109.105499,0.2865774
109.117832,0.2403816
109.130165,0.1936211
109.142499,0.1469681
109.154834,0.1053494
109.167169,0.0734794
109.179506,0.0471721
109.191842,0.0325875
109.204180,0.0218416
109.216518,0.0145109
109.228857,0.0114420
109.241197,0.0093298
109.253537,0.0085791
109.265878,0.0075246
109.278220,0.0070875
109.290563,0.0076962
109.302906,0.0080038
109.315250,0.0085222
109.327594,0.0071609
109.339940,0.0070000
109.352285,0.0072902
109.364632,0.0073565
109.376980,0.0070000
109.389328,0.0076172
109.401676,0.0073305
109.414026,0.0081871
109.426376,0.0073890
109.438727,0.0070960
109.451079,0.0070000
